CLIENT_ID,RANK,ACCT_TYPE,DISASTER_INSURANCE_START_DATE,RECORD_MONTH
675847736,1,PERSONAL,2025-01-06,Jan'25
675847736,2,BUSINESS_OWNER,2025-03-18,Mar'25
676957085,1,PERSONAL,2025-02-16,Feb'25
676957085,2,BUSINESS_OWNER,2025-03-27,Mar'25
677192488,1,PERSONAL,2025-02-03,Feb'25
677192488,2,PERSONAL,2025-03-08,Mar'25
677702852,1,PERSONAL,2025-01-11,Jan'25
677702852,2,PERSONAL,2025-03-17,Mar'25
679728320,1,PERSONAL,2025-01-30,Jan'25
679728320,2,PERSONAL,2025-03-28,Mar'25
679824449,1,BUSINESS_OWNER,2025-01-17,Jan'25
679824449,2,BUSINESS_OWNER,2025-04-02,Apr'25
680774888,1,BUSINESS_OWNER,2025-02-19,Feb'25
680774888,2,BUSINESS_OWNER,2025-04-23,Apr'25
681043608,1,PERSONAL,2025-01-27,Jan'25
681043608,2,PERSONAL,2025-03-05,Mar'25
681802251,1,BUSINESS_OWNER,2025-02-17,Feb'25
681802251,2,BUSINESS_OWNER,2025-03-20,Mar'25
681987516,1,PERSONAL,2025-02-05,Feb'25
681987516,2,PERSONAL,2025-03-06,Mar'25
683587475,1,PERSONAL,2025-01-30,Jan'25
683587475,2,PERSONAL,2025-04-01,Apr'25
683794171,1,PERSONAL,2025-01-31,Jan'25
683794171,2,PERSONAL,2025-04-02,Apr'25
683992964,1,PERSONAL,2025-01-08,Jan'25
683992964,2,PERSONAL,2025-04-02,Apr'25
684450049,1,PERSONAL,2025-02-12,Feb'25
684450049,2,BUSINESS_OWNER,2025-03-23,Mar'25
684482169,1,BUSINESS_OWNER,2025-02-05,Feb'25
684482169,2,BUSINESS_OWNER,2025-03-05,Mar'25
685166855,1,PERSONAL,2025-01-23,Jan'25
685166855,2,PERSONAL,2025-03-27,Mar'25
685219998,1,PERSONAL,2025-01-25,Jan'25
685219998,2,PERSONAL,2025-03-21,Mar'25
686160406,1,PERSONAL,2025-01-27,Jan'25
686160406,2,PERSONAL,2025-03-31,Mar'25
686193357,1,PERSONAL,2025-01-18,Jan'25
686193357,2,PERSONAL,2025-03-27,Mar'25
687539460,1,PERSONAL,2025-01-13,Jan'25
687539460,2,PERSONAL,2025-03-28,Mar'25
687683969,1,PERSONAL,2025-01-27,Jan'25
687683969,2,BUSINESS_OWNER,2025-03-13,Mar'25
687794358,1,PERSONAL,2025-02-04,Feb'25
687794358,2,PERSONAL,2025-03-27,Mar'25
688811632,1,PERSONAL,2025-02-10,Feb'25
688811632,2,PERSONAL,2025-03-31,Mar'25
689557460,1,PERSONAL,2025-01-27,Jan'25
689557460,2,BUSINESS_OWNER,2025-03-26,Mar'25
690249617,1,PERSONAL,2025-02-28,Feb'25
690249617,2,PERSONAL,2025-03-30,Mar'25
690421457,1,PERSONAL,2025-01-29,Jan'25
690421457,2,BUSINESS_OWNER,2025-03-29,Mar'25
690875537,1,PERSONAL,2025-01-29,Jan'25
690875537,2,BUSINESS_OWNER,2025-03-24,Mar'25
691198365,1,PERSONAL,2025-02-02,Feb'25
691198365,2,PERSONAL,2025-03-07,Mar'25
692307193,1,PERSONAL,2025-01-28,Jan'25
692307193,2,PERSONAL,2025-03-26,Mar'25
693313109,1,PERSONAL,2025-01-17,Jan'25
693313109,2,PERSONAL,2025-03-15,Mar'25
693901366,1,PERSONAL,2025-01-03,Jan'25
693901366,2,BUSINESS_OWNER,2025-03-22,Mar'25
694829786,1,PERSONAL,2025-02-19,Feb'25
694829786,2,PERSONAL,2025-03-19,Mar'25
695061548,1,PERSONAL,2025-02-28,Feb'25
695061548,2,PERSONAL,2025-03-11,Mar'25
695358049,1,PERSONAL,2025-01-11,Jan'25
695358049,2,PERSONAL,2025-03-27,Mar'25
695899964,1,PERSONAL,2025-01-03,Jan'25
695899964,2,PERSONAL,2025-04-02,Apr'25
695962936,1,PERSONAL,2025-01-14,Jan'25
695962936,2,PERSONAL,2025-03-15,Mar'25
696141715,1,PERSONAL,2025-02-19,Feb'25
696141715,2,PERSONAL,2025-03-18,Mar'25
696413099,1,PERSONAL,2025-01-25,Jan'25
696413099,2,BUSINESS_OWNER,2025-03-24,Mar'25
696847395,1,PERSONAL,2025-01-20,Jan'25
696847395,2,BUSINESS_OWNER,2025-03-14,Mar'25
697346732,1,PERSONAL,2025-01-22,Jan'25
697346732,2,PERSONAL,2025-03-20,Mar'25
697758775,1,PERSONAL,2025-01-28,Jan'25
697758775,2,PERSONAL,2025-03-26,Mar'25
700780755,1,PERSONAL,2025-02-04,Feb'25
700780755,2,BUSINESS_OWNER,2025-03-20,Mar'25
701355179,1,PERSONAL,2025-01-08,Jan'25
701355179,2,BUSINESS_OWNER,2025-03-28,Mar'25
701546920,1,PERSONAL,2025-01-31,Jan'25
701546920,2,BUSINESS_OWNER,2025-07-24,Jul'25
701987407,1,PERSONAL,2025-01-27,Jan'25
701987407,2,BUSINESS_OWNER,2025-06-07,Jun'25
702808548,1,PERSONAL,2025-02-04,Feb'25
702808548,2,PERSONAL,2025-03-10,Mar'25
703698517,1,PERSONAL,2025-01-27,Jan'25
703698517,2,BUSINESS_OWNER,2025-04-25,Apr'25
703803141,1,BUSINESS_OWNER,2025-01-25,Jan'25
703803141,2,BUSINESS_OWNER,2025-03-22,Mar'25
704146973,1,PERSONAL,2025-02-18,Feb'25
704146973,2,PERSONAL,2025-04-01,Apr'25
704189216,1,PERSONAL,2025-01-02,Jan'25
704189216,2,PERSONAL,2025-03-10,Mar'25
704236120,1,PERSONAL,2025-02-19,Feb'25
704236120,2,BUSINESS_OWNER,2025-06-29,Jun'25
705158813,1,PERSONAL,2025-02-26,Feb'25
705158813,2,BUSINESS_OWNER,2025-06-27,Jun'25
705378202,1,PERSONAL,2025-02-06,Feb'25
705378202,2,PERSONAL,2025-04-02,Apr'25
705495030,1,PERSONAL,2025-01-27,Jan'25
705495030,2,PERSONAL,2025-03-26,Mar'25
706524642,1,PERSONAL,2025-01-24,Jan'25
706524642,2,BUSINESS_OWNER,2025-03-23,Mar'25
707512848,1,PERSONAL,2025-01-30,Jan'25
707512848,2,BUSINESS_OWNER,2025-03-28,Mar'25
707801226,1,PERSONAL,2025-01-03,Jan'25
707801226,2,BUSINESS_OWNER,2025-03-21,Mar'25
708179515,1,PERSONAL,2025-01-30,Jan'25
708179515,2,PERSONAL,2025-04-02,Apr'25
708426660,1,PERSONAL,2025-02-01,Feb'25
708426660,2,PERSONAL,2025-04-04,Apr'25
708697204,1,PERSONAL,2025-01-18,Jan'25
708697204,2,PERSONAL,2025-04-02,Apr'25
708801026,1,PERSONAL,2025-02-26,Feb'25
708801026,2,PERSONAL,2025-03-10,Mar'25
708953206,1,PERSONAL,2025-01-23,Jan'25
708953206,2,BUSINESS_OWNER,2025-04-03,Apr'25
709495380,1,BUSINESS_OWNER,2025-02-25,Feb'25
709495380,2,BUSINESS_OWNER,2025-03-18,Mar'25
709668158,1,PERSONAL,2025-02-24,Feb'25
709668158,2,PERSONAL,2025-03-25,Mar'25
710945531,1,PERSONAL,2025-01-31,Jan'25
710945531,2,PERSONAL,2025-04-02,Apr'25
711279279,1,PERSONAL,2025-01-29,Jan'25
711279279,2,BUSINESS_OWNER,2025-04-07,Apr'25
711325425,1,PERSONAL,2025-01-26,Jan'25
711325425,2,BUSINESS_OWNER,2025-03-17,Mar'25
713195569,1,PERSONAL,2025-02-15,Feb'25
713195569,2,PERSONAL,2025-04-02,Apr'25
713263318,1,PERSONAL,2025-01-26,Jan'25
713263318,2,PERSONAL,2025-03-26,Mar'25
713296130,1,PERSONAL,2025-01-17,Jan'25
713296130,2,PERSONAL,2025-04-03,Apr'25
714023567,1,PERSONAL,2025-01-30,Jan'25
714023567,2,PERSONAL,2025-03-29,Mar'25
714124600,1,PERSONAL,2025-01-02,Jan'25
714124600,2,PERSONAL,2025-03-31,Mar'25
715389717,1,PERSONAL,2025-01-27,Jan'25
715389717,2,PERSONAL,2025-03-31,Mar'25
718022784,1,PERSONAL,2025-01-27,Jan'25
718022784,2,PERSONAL,2025-04-27,Apr'25
718180944,1,PERSONAL,2025-02-24,Feb'25
718180944,2,BUSINESS_OWNER,2025-03-29,Mar'25
718844328,1,PERSONAL,2025-02-05,Feb'25
718844328,2,BUSINESS_OWNER,2025-03-07,Mar'25
719280944,1,PERSONAL,2025-01-20,Jan'25
719280944,2,PERSONAL,2025-03-19,Mar'25
721553788,1,PERSONAL,2025-01-30,Jan'25
721553788,2,PERSONAL,2025-03-17,Mar'25
722164805,1,PERSONAL,2025-02-21,Feb'25
722164805,2,PERSONAL,2025-03-26,Mar'25
722488038,1,PERSONAL,2025-01-29,Jan'25
722488038,2,BUSINESS_OWNER,2025-03-21,Mar'25
722795249,1,PERSONAL,2025-02-22,Feb'25
722795249,2,BUSINESS_OWNER,2025-04-24,Apr'25
723122474,1,PERSONAL,2025-02-02,Feb'25
723122474,2,PERSONAL,2025-04-02,Apr'25
723274991,1,PERSONAL,2025-01-21,Jan'25
723274991,2,PERSONAL,2025-03-14,Mar'25
723818820,1,BUSINESS_OWNER,2025-02-11,Feb'25
723818820,2,BUSINESS_OWNER,2025-03-31,Mar'25
726147329,1,PERSONAL,2025-01-25,Jan'25
726147329,2,PERSONAL,2025-03-24,Mar'25
727966706,1,PERSONAL,2025-01-10,Jan'25
727966706,2,BUSINESS_OWNER,2025-04-15,Apr'25
727971898,1,PERSONAL,2025-02-03,Feb'25
727971898,2,PERSONAL,2025-04-02,Apr'25
730090748,1,PERSONAL,2025-02-05,Feb'25
730090748,2,BUSINESS_OWNER,2025-03-29,Mar'25
730512473,1,PERSONAL,2025-01-28,Jan'25
730512473,2,BUSINESS_OWNER,2025-04-24,Apr'25
731873284,1,PERSONAL,2025-01-20,Jan'25
731873284,2,BUSINESS_OWNER,2025-03-29,Mar'25
732502953,1,BUSINESS_OWNER,2025-02-26,Feb'25
732502953,2,BUSINESS_OWNER,2025-03-28,Mar'25
732990368,1,PERSONAL,2025-02-01,Feb'25
732990368,2,PERSONAL,2025-04-02,Apr'25
733659736,1,BUSINESS_OWNER,2025-01-22,Jan'25
733659736,2,BUSINESS_OWNER,2025-04-02,Apr'25
733862365,1,BUSINESS_OWNER,2025-01-28,Jan'25
733862365,2,BUSINESS_OWNER,2025-03-14,Mar'25
735281459,1,BUSINESS_OWNER,2025-01-27,Jan'25
735281459,2,BUSINESS_OWNER,2025-04-01,Apr'25
736689854,1,PERSONAL,2025-01-27,Jan'25
736689854,2,PERSONAL,2025-03-28,Mar'25
736753170,1,PERSONAL,2025-01-14,Jan'25
736753170,2,PERSONAL,2025-04-02,Apr'25
737299950,1,PERSONAL,2025-02-01,Feb'25
737299950,2,BUSINESS_OWNER,2025-03-20,Mar'25
737550760,1,PERSONAL,2025-01-23,Jan'25
737550760,2,PERSONAL,2025-03-26,Mar'25
737731333,1,PERSONAL,2025-01-30,Jan'25
737731333,2,PERSONAL,2025-04-02,Apr'25
738227969,1,BUSINESS_OWNER,2025-01-29,Jan'25
738227969,2,BUSINESS_OWNER,2025-04-02,Apr'25
739078906,1,PERSONAL,2025-01-27,Jan'25
739078906,2,BUSINESS_OWNER,2025-03-31,Mar'25
740867700,1,PERSONAL,2025-01-04,Jan'25
740867700,2,PERSONAL,2025-04-07,Apr'25
743087348,1,PERSONAL,2025-01-31,Jan'25
743087348,2,BUSINESS_OWNER,2025-06-30,Jun'25
746789809,1,PERSONAL,2025-01-27,Jan'25
746789809,2,BUSINESS_OWNER,2025-03-27,Mar'25
746827922,1,PERSONAL,2025-02-04,Feb'25
746827922,2,BUSINESS_OWNER,2025-04-08,Apr'25
748330850,1,PERSONAL,2025-02-02,Feb'25
748330850,2,PERSONAL,2025-03-18,Mar'25
748624821,1,PERSONAL,2025-01-27,Jan'25
748624821,2,PERSONAL,2025-03-05,Mar'25
748802031,1,PERSONAL,2025-01-24,Jan'25
748802031,2,BUSINESS_OWNER,2025-03-29,Mar'25
749007848,1,PERSONAL,2025-01-09,Jan'25
749007848,2,PERSONAL,2025-03-22,Mar'25
749534787,1,PERSONAL,2025-02-06,Feb'25
749534787,2,PERSONAL,2025-03-22,Mar'25
750348198,1,BUSINESS_OWNER,2025-01-05,Jan'25
750348198,2,BUSINESS_OWNER,2025-03-19,Mar'25
750682487,1,PERSONAL,2025-01-27,Jan'25
750682487,2,PERSONAL,2025-03-26,Mar'25
750844490,1,BUSINESS_OWNER,2025-01-14,Jan'25
750844490,2,BUSINESS_OWNER,2025-03-28,Mar'25
752816298,1,PERSONAL,2025-02-21,Feb'25
752816298,2,BUSINESS_OWNER,2025-05-18,May'25
752823976,1,PERSONAL,2025-01-17,Jan'25
752823976,2,PERSONAL,2025-03-17,Mar'25
752908133,1,BUSINESS_OWNER,2025-02-03,Feb'25
752908133,2,BUSINESS_OWNER,2025-06-03,Jun'25
752964940,1,PERSONAL,2025-02-07,Feb'25
752964940,2,PERSONAL,2025-04-02,Apr'25
753049442,1,PERSONAL,2025-01-24,Jan'25
753049442,2,BUSINESS_OWNER,2025-05-02,May'25
753452473,1,PERSONAL,2025-01-11,Jan'25
753452473,2,PERSONAL,2025-05-03,May'25
753937498,1,PERSONAL,2025-01-30,Jan'25
753937498,2,PERSONAL,2025-03-06,Mar'25
753959095,1,PERSONAL,2025-02-26,Feb'25
753959095,2,PERSONAL,2025-03-28,Mar'25
754937463,1,PERSONAL,2025-02-01,Feb'25
754937463,2,BUSINESS_OWNER,2025-03-28,Mar'25
755889064,1,PERSONAL,2025-02-04,Feb'25
755889064,2,BUSINESS_OWNER,2025-03-29,Mar'25
756061433,1,PERSONAL,2025-01-19,Jan'25
756061433,2,PERSONAL,2025-03-25,Mar'25
756230654,1,PERSONAL,2025-02-02,Feb'25
756230654,2,BUSINESS_OWNER,2025-03-22,Mar'25
756467192,1,PERSONAL,2025-01-07,Jan'25
756467192,2,PERSONAL,2025-03-15,Mar'25
757511593,1,PERSONAL,2025-02-05,Feb'25
757511593,2,PERSONAL,2025-03-05,Mar'25
757597289,1,PERSONAL,2025-01-19,Jan'25
757597289,2,PERSONAL,2025-04-01,Apr'25
758908877,1,PERSONAL,2025-02-01,Feb'25
758908877,2,BUSINESS_OWNER,2025-04-17,Apr'25
759763306,1,PERSONAL,2025-01-25,Jan'25
759763306,2,BUSINESS_OWNER,2025-03-25,Mar'25
760259998,1,PERSONAL,2025-01-28,Jan'25
760259998,2,PERSONAL,2025-03-14,Mar'25
760800162,1,PERSONAL,2025-02-27,Feb'25
760800162,2,PERSONAL,2025-03-22,Mar'25
761354008,1,PERSONAL,2025-01-13,Jan'25
761354008,2,PERSONAL,2025-03-17,Mar'25
761438443,1,PERSONAL,2025-01-17,Jan'25
761438443,2,PERSONAL,2025-05-01,May'25
762333412,1,PERSONAL,2025-01-31,Jan'25
762333412,2,PERSONAL,2025-03-27,Mar'25
764127159,1,BUSINESS_OWNER,2025-01-23,Jan'25
764127159,2,BUSINESS_OWNER,2025-03-21,Mar'25
764628900,1,PERSONAL,2025-01-21,Jan'25
764628900,2,PERSONAL,2025-04-04,Apr'25
764843895,1,PERSONAL,2025-01-02,Jan'25
764843895,2,PERSONAL,2025-03-29,Mar'25
765011298,1,PERSONAL,2025-01-24,Jan'25
765011298,2,BUSINESS_OWNER,2025-03-27,Mar'25
765025130,1,PERSONAL,2025-01-23,Jan'25
765025130,2,PERSONAL,2025-04-07,Apr'25
765220394,1,PERSONAL,2025-02-05,Feb'25
765220394,2,BUSINESS_OWNER,2025-03-07,Mar'25
766194208,1,PERSONAL,2025-01-28,Jan'25
766194208,2,PERSONAL,2025-03-16,Mar'25
766626591,1,PERSONAL,2025-01-24,Jan'25
766626591,2,PERSONAL,2025-03-04,Mar'25
767127216,1,BUSINESS_OWNER,2025-02-01,Feb'25
767127216,2,BUSINESS_OWNER,2025-04-05,Apr'25
769808973,1,PERSONAL,2025-02-03,Feb'25
769808973,2,PERSONAL,2025-03-26,Mar'25
770143577,1,PERSONAL,2025-02-27,Feb'25
770143577,2,BUSINESS_OWNER,2025-03-24,Mar'25
770576006,1,PERSONAL,2025-01-29,Jan'25
770576006,2,BUSINESS_OWNER,2025-03-30,Mar'25
770741749,1,PERSONAL,2025-02-05,Feb'25
770741749,2,PERSONAL,2025-04-02,Apr'25
772490220,1,PERSONAL,2025-01-24,Jan'25
772490220,2,PERSONAL,2025-06-26,Jun'25
772727335,1,PERSONAL,2025-01-30,Jan'25
772727335,2,BUSINESS_OWNER,2025-03-19,Mar'25
773833923,1,PERSONAL,2025-01-23,Jan'25
773833923,2,BUSINESS_OWNER,2025-04-02,Apr'25
773852850,1,PERSONAL,2025-02-05,Feb'25
773852850,2,BUSINESS_OWNER,2025-04-04,Apr'25
774067783,1,BUSINESS_OWNER,2025-02-27,Feb'25
774067783,2,BUSINESS_OWNER,2025-03-29,Mar'25
774329473,1,PERSONAL,2025-01-07,Jan'25
774329473,2,PERSONAL,2025-03-12,Mar'25
775053947,1,PERSONAL,2025-01-25,Jan'25
775053947,2,PERSONAL,2025-04-02,Apr'25
776787208,1,PERSONAL,2025-02-03,Feb'25
776787208,2,PERSONAL,2025-04-10,Apr'25
777352395,1,PERSONAL,2025-01-27,Jan'25
777352395,2,PERSONAL,2025-04-01,Apr'25
777974912,1,PERSONAL,2025-01-29,Jan'25
777974912,2,PERSONAL,2025-04-02,Apr'25
778376249,1,PERSONAL,2025-01-27,Jan'25
778376249,2,PERSONAL,2025-03-25,Mar'25
778904705,1,PERSONAL,2025-01-29,Jan'25
778904705,2,BUSINESS_OWNER,2025-04-01,Apr'25
779120433,1,PERSONAL,2025-01-27,Jan'25
779120433,2,BUSINESS_OWNER,2025-03-25,Mar'25
779224320,1,PERSONAL,2025-02-26,Feb'25
779224320,2,BUSINESS_OWNER,2025-03-26,Mar'25
779962057,1,PERSONAL,2025-01-07,Jan'25
779962057,2,PERSONAL,2025-04-02,Apr'25
780728930,1,PERSONAL,2025-02-04,Feb'25
780728930,2,BUSINESS_OWNER,2025-05-09,May'25
780831074,1,PERSONAL,2025-02-13,Feb'25
780831074,2,BUSINESS_OWNER,2025-03-06,Mar'25
781203166,1,BUSINESS_OWNER,2025-02-03,Feb'25
781203166,2,BUSINESS_OWNER,2025-03-29,Mar'25
783913563,1,PERSONAL,2025-01-24,Jan'25
783913563,2,PERSONAL,2025-03-04,Mar'25
784196529,1,PERSONAL,2025-01-17,Jan'25
784196529,2,PERSONAL,2025-03-05,Mar'25
785379629,1,PERSONAL,2025-02-20,Feb'25
785379629,2,PERSONAL,2025-03-15,Mar'25
785618739,1,BUSINESS_OWNER,2025-02-11,Feb'25
785618739,2,BUSINESS_OWNER,2025-03-28,Mar'25
786262348,1,PERSONAL,2025-02-04,Feb'25
786262348,2,PERSONAL,2025-04-02,Apr'25
786311709,1,PERSONAL,2025-01-20,Jan'25
786311709,2,BUSINESS_OWNER,2025-03-11,Mar'25
786452151,1,PERSONAL,2025-01-29,Jan'25
786452151,2,PERSONAL,2025-03-28,Mar'25
787390170,1,PERSONAL,2025-01-03,Jan'25
787390170,2,PERSONAL,2025-03-30,Mar'25
787852520,1,BUSINESS_OWNER,2025-01-28,Jan'25
787852520,2,BUSINESS_OWNER,2025-03-31,Mar'25
789357700,1,PERSONAL,2025-01-15,Jan'25
789357700,2,PERSONAL,2025-04-03,Apr'25
790682880,1,PERSONAL,2025-01-30,Jan'25
790682880,2,PERSONAL,2025-04-02,Apr'25
791255504,1,BUSINESS_OWNER,2025-01-10,Jan'25
791255504,2,BUSINESS_OWNER,2025-04-10,Apr'25
791538961,1,PERSONAL,2025-02-02,Feb'25
791538961,2,PERSONAL,2025-04-02,Apr'25
791872624,1,PERSONAL,2025-01-30,Jan'25
791872624,2,PERSONAL,2025-04-02,Apr'25
792601600,1,PERSONAL,2025-01-30,Jan'25
792601600,2,BUSINESS_OWNER,2025-04-02,Apr'25
792917220,1,PERSONAL,2025-01-09,Jan'25
792917220,2,PERSONAL,2025-04-02,Apr'25
793397744,1,PERSONAL,2025-01-22,Jan'25
793397744,2,BUSINESS_OWNER,2025-04-16,Apr'25
794222232,1,PERSONAL,2025-02-22,Feb'25
794222232,2,PERSONAL,2025-04-01,Apr'25
796140626,1,PERSONAL,2025-02-01,Feb'25
796140626,2,PERSONAL,2025-03-05,Mar'25
796427077,1,BUSINESS_OWNER,2025-01-27,Jan'25
796427077,2,BUSINESS_OWNER,2025-05-09,May'25
797985091,1,PERSONAL,2025-01-23,Jan'25
797985091,2,PERSONAL,2025-03-23,Mar'25
798563186,1,PERSONAL,2025-01-17,Jan'25
798563186,2,PERSONAL,2025-03-26,Mar'25
799710467,1,PERSONAL,2025-01-10,Jan'25
799710467,2,BUSINESS_OWNER,2025-04-01,Apr'25
802491357,1,PERSONAL,2025-01-17,Jan'25
802491357,2,BUSINESS_OWNER,2025-03-28,Mar'25
803210586,1,PERSONAL,2025-02-05,Feb'25
803210586,2,BUSINESS_OWNER,2025-03-19,Mar'25
803577173,1,PERSONAL,2025-02-04,Feb'25
803577173,2,BUSINESS_OWNER,2025-07-02,Jul'25
805437610,1,BUSINESS_OWNER,2025-02-03,Feb'25
805437610,2,BUSINESS_OWNER,2025-03-12,Mar'25
806119143,1,BUSINESS_OWNER,2025-02-23,Feb'25
806119143,2,BUSINESS_OWNER,2025-05-05,May'25
806289945,1,PERSONAL,2025-01-31,Jan'25
806289945,2,PERSONAL,2025-04-02,Apr'25
806370059,1,PERSONAL,2025-01-30,Jan'25
806370059,2,BUSINESS_OWNER,2025-03-29,Mar'25
807522897,1,PERSONAL,2025-01-22,Jan'25
807522897,2,BUSINESS_OWNER,2025-03-27,Mar'25
807649836,1,BUSINESS_OWNER,2025-01-28,Jan'25
807649836,2,BUSINESS_OWNER,2025-04-02,Apr'25
807961443,1,PERSONAL,2025-01-28,Jan'25
807961443,2,PERSONAL,2025-03-26,Mar'25
808189706,1,PERSONAL,2025-02-21,Feb'25
808189706,2,PERSONAL,2025-03-25,Mar'25
809063625,1,PERSONAL,2025-02-05,Feb'25
809063625,2,BUSINESS_OWNER,2025-06-10,Jun'25
809894247,1,PERSONAL,2025-01-03,Jan'25
809894247,2,PERSONAL,2025-04-02,Apr'25
811558071,1,BUSINESS_OWNER,2025-01-07,Jan'25
811558071,2,BUSINESS_OWNER,2025-03-11,Mar'25
811660036,1,BUSINESS_OWNER,2025-01-30,Jan'25
811660036,2,BUSINESS_OWNER,2025-03-28,Mar'25
812929120,1,PERSONAL,2025-02-01,Feb'25
812929120,2,PERSONAL,2025-03-29,Mar'25
812999909,1,PERSONAL,2025-01-23,Jan'25
812999909,2,BUSINESS_OWNER,2025-03-23,Mar'25
813961435,1,PERSONAL,2025-01-28,Jan'25
813961435,2,PERSONAL,2025-03-13,Mar'25
814300075,1,PERSONAL,2025-01-28,Jan'25
814300075,2,BUSINESS_OWNER,2025-04-02,Apr'25
814388405,1,PERSONAL,2025-01-27,Jan'25
814388405,2,BUSINESS_OWNER,2025-03-23,Mar'25
814715526,1,PERSONAL,2025-01-24,Jan'25
814715526,2,PERSONAL,2025-03-22,Mar'25
816722163,1,PERSONAL,2025-01-04,Jan'25
816722163,2,PERSONAL,2025-03-31,Mar'25
817711911,1,PERSONAL,2025-02-01,Feb'25
817711911,2,PERSONAL,2025-03-26,Mar'25
818502880,1,BUSINESS_OWNER,2025-01-28,Jan'25
818502880,2,BUSINESS_OWNER,2025-03-29,Mar'25
818526759,1,PERSONAL,2025-01-27,Jan'25
818526759,2,BUSINESS_OWNER,2025-03-26,Mar'25
821515952,1,PERSONAL,2025-02-27,Feb'25
821515952,2,PERSONAL,2025-03-26,Mar'25
821757950,1,BUSINESS_OWNER,2025-02-21,Feb'25
821757950,2,BUSINESS_OWNER,2025-04-21,Apr'25
822116899,1,PERSONAL,2025-01-24,Jan'25
822116899,2,BUSINESS_OWNER,2025-03-29,Mar'25
824326389,1,PERSONAL,2025-01-11,Jan'25
824326389,2,BUSINESS_OWNER,2025-04-03,Apr'25
825787053,1,PERSONAL,2025-01-29,Jan'25
825787053,2,BUSINESS_OWNER,2025-04-28,Apr'25
826517682,1,PERSONAL,2025-02-11,Feb'25
826517682,2,PERSONAL,2025-03-31,Mar'25
826819750,1,PERSONAL,2025-01-30,Jan'25
826819750,2,PERSONAL,2025-04-03,Apr'25
828595092,1,PERSONAL,2025-01-13,Jan'25
828595092,2,PERSONAL,2025-03-10,Mar'25
829015540,1,PERSONAL,2025-01-24,Jan'25
829015540,2,BUSINESS_OWNER,2025-05-26,May'25
829174170,1,PERSONAL,2025-01-29,Jan'25
829174170,2,PERSONAL,2025-04-02,Apr'25
829888789,1,BUSINESS_OWNER,2025-01-04,Jan'25
829888789,2,BUSINESS_OWNER,2025-04-24,Apr'25
830043460,1,PERSONAL,2025-01-15,Jan'25
830043460,2,PERSONAL,2025-04-02,Apr'25
830068057,1,PERSONAL,2025-02-19,Feb'25
830068057,2,PERSONAL,2025-03-21,Mar'25
831024060,1,BUSINESS_OWNER,2025-01-23,Jan'25
831024060,2,BUSINESS_OWNER,2025-04-02,Apr'25
831275028,1,PERSONAL,2025-01-14,Jan'25
831275028,2,PERSONAL,2025-03-28,Mar'25
832971298,1,PERSONAL,2025-02-10,Feb'25
832971298,2,BUSINESS_OWNER,2025-03-05,Mar'25
833220917,1,PERSONAL,2025-01-29,Jan'25
833220917,2,PERSONAL,2025-03-26,Mar'25
833305810,1,PERSONAL,2025-01-11,Jan'25
833305810,2,PERSONAL,2025-03-24,Mar'25
833869146,1,BUSINESS_OWNER,2025-01-23,Jan'25
833869146,2,BUSINESS_OWNER,2025-03-20,Mar'25
834141988,1,PERSONAL,2025-01-22,Jan'25
834141988,2,BUSINESS_OWNER,2025-06-19,Jun'25
834604275,1,PERSONAL,2025-01-31,Jan'25
834604275,2,PERSONAL,2025-03-16,Mar'25
835257509,1,PERSONAL,2025-02-04,Feb'25
835257509,2,BUSINESS_OWNER,2025-04-06,Apr'25
836124679,1,PERSONAL,2025-01-23,Jan'25
836124679,2,PERSONAL,2025-03-07,Mar'25
837741270,1,PERSONAL,2025-02-07,Feb'25
837741270,2,PERSONAL,2025-04-02,Apr'25
838357496,1,PERSONAL,2025-01-26,Jan'25
838357496,2,PERSONAL,2025-04-20,Apr'25
838364164,1,PERSONAL,2025-01-27,Jan'25
838364164,2,PERSONAL,2025-03-22,Mar'25
840795833,1,PERSONAL,2025-01-30,Jan'25
840795833,2,PERSONAL,2025-03-08,Mar'25
841561427,1,PERSONAL,2025-02-02,Feb'25
841561427,2,PERSONAL,2025-03-28,Mar'25
841720610,1,BUSINESS_OWNER,2025-02-07,Feb'25
841720610,2,BUSINESS_OWNER,2025-03-17,Mar'25
842690452,1,PERSONAL,2025-01-23,Jan'25
842690452,2,PERSONAL,2025-03-27,Mar'25
845949104,1,PERSONAL,2025-01-15,Jan'25
845949104,2,BUSINESS_OWNER,2025-03-28,Mar'25
846902131,1,BUSINESS_OWNER,2025-02-28,Feb'25
846902131,2,BUSINESS_OWNER,2025-03-26,Mar'25
846982473,1,BUSINESS_OWNER,2025-02-06,Feb'25
846982473,2,BUSINESS_OWNER,2025-03-09,Mar'25
847109275,1,PERSONAL,2025-01-28,Jan'25
847109275,2,BUSINESS_OWNER,2025-03-17,Mar'25
848089411,1,PERSONAL,2025-01-27,Jan'25
848089411,2,PERSONAL,2025-05-15,May'25
848188269,1,PERSONAL,2025-01-13,Jan'25
848188269,2,PERSONAL,2025-03-07,Mar'25
848534433,1,PERSONAL,2025-02-26,Feb'25
848534433,2,PERSONAL,2025-03-22,Mar'25
848898321,1,PERSONAL,2025-02-05,Feb'25
848898321,2,PERSONAL,2025-03-13,Mar'25
849029013,1,PERSONAL,2025-01-30,Jan'25
849029013,2,PERSONAL,2025-03-29,Mar'25
